from_node_id,to_node_id,Weight
n431,n432,0.044796452444219564
n432,n431,0.044796452444219564
n432,n433,0.0001893287978161989
n433,n432,0.0001893287978161989
n433,n434,6.626780671525492e-05
n434,n433,6.626780671525492e-05
n434,n435,9.894004647525608e-05
n435,n434,9.894004647525608e-05
n435,n436,3.5978198574316746e-05
n436,n435,3.5978198574316746e-05
n436,n437,9.276980478388998e-05
n437,n436,9.276980478388998e-05
n437,n438,7.998251624458418e-05
n438,n437,7.998251624458418e-05
n438,n439,2.0443945767759146e-05
n439,n438,2.0443945767759146e-05
n439,n440,0.0004089375136641315
n440,n439,0.0004089375136641315
n440,n441,0.00031282821301492695
n441,n440,0.00031282821301492695
n441,n442,0.00012458614651787966
n442,n441,0.00012458614651787966
n442,n443,2.265124811088541e-05
n443,n442,2.265124811088541e-05
n443,n444,0.00013133984186784387
n444,n443,0.00013133984186784387
n444,n445,0.0001472378291946495
n445,n444,0.0001472378291946495
n445,n446,0.32987992639913766
n446,n445,0.32987992639913766
n446,n447,7.186251613236506e-05
n447,n446,7.186251613236506e-05
n447,n448,0.00021557399176488624
n448,n447,0.00021557399176488624
n448,n449,0.00015210341248304775
n449,n448,0.00015210341248304775
n449,n450,0.0007228601642117988
n450,n449,0.0007228601642117988
n450,n451,0.4396415686740597
n451,n450,0.4396415686740597
n451,n452,2.3975928367716476e-05
n452,n451,2.3975928367716476e-05
n452,n453,3.4015112969971355e-06
n453,n452,3.4015112969971355e-06
n453,n454,5.2953354670127265e-05
n454,n453,5.2953354670127265e-05
n454,n455,5.849786016784243e-05
n455,n454,5.849786016784243e-05
n455,n456,6.447993840168155e-05
n456,n455,6.447993840168155e-05
n456,n457,0.41819826082835204
n457,n456,0.41819826082835204
n457,n458,0.00045429499914224994
n458,n457,0.00045429499914224994
n458,n459,0.00017149822955477345
n459,n458,0.00017149822955477345
n459,n460,0.00021378534294970601
n460,n459,0.00021378534294970601
n460,n461,0.2606619551667291
n461,n460,0.2606619551667291
n461,n462,7.262451512438255e-05
n462,n461,7.262451512438255e-05
n462,n463,0.00019631249912741846
n463,n462,0.00019631249912741846
n463,n464,0.00017798628257225787
n464,n463,0.00017798628257225787
n464,n465,3.7094557555545964e-05
n465,n464,3.7094557555545964e-05
n465,n466,3.562710486994895e-05
n466,n465,3.562710486994895e-05
n466,n467,3.6135761507513106e-05
n467,n466,3.6135761507513106e-05
n467,n468,3.125020259127274e-05
n468,n467,3.125020259127274e-05
n468,n469,2.8892412994571603e-05
n469,n468,2.8892412994571603e-05
n469,n470,2.677967258072624e-05
n470,n469,2.677967258072624e-05
n470,n471,2.5075629980283532e-05
n471,n470,2.5075629980283532e-05
n471,n472,2.571561761463389e-05
n472,n471,2.571561761463389e-05
n472,n473,0.13234948578905756
n473,n472,0.13234948578905756
n473,n474,5.3178536560496146e-05
n474,n473,5.3178536560496146e-05
n474,n475,1.0502908149507745e-05
n475,n474,1.0502908149507745e-05
n475,n476,0.00013227578720943138
n476,n475,0.00013227578720943138
n476,n477,0.04056897882672014
n477,n476,0.04056897882672014
n477,n478,9.265063849567478e-05
n478,n477,9.265063849567478e-05
n478,n479,0.00010605147381601419
n479,n478,0.00010605147381601419
n479,n480,0.00028303007679533396
n480,n479,0.00028303007679533396
n480,n481,9.319806493074571e-05
n481,n480,9.319806493074571e-05
n481,n482,0.0003628636266860375
n482,n481,0.0003628636266860375
n482,n483,0.0002201106632651347
n483,n482,0.0002201106632651347
n483,n484,0.2232779887069692
n484,n483,0.2232779887069692
n484,n485,6.933724162793851e-05
n485,n484,6.933724162793851e-05
n485,n486,5.942188652673637e-05
n486,n485,5.942188652673637e-05
n486,n487,0.17207359135380731
n487,n486,0.17207359135380731
n487,n488,6.866742079230513e-05
n488,n487,6.866742079230513e-05
n488,n489,4.2205157099690936e-05
n489,n488,4.2205157099690936e-05
n489,n490,9.608935113915956e-05
n490,n489,9.608935113915956e-05
n490,n491,1.3555059682492362e-05
n491,n490,1.3555059682492362e-05
n491,n492,4.861326031108921e-05
n492,n491,4.861326031108921e-05
n492,n493,0.09661777286576641
n493,n492,0.09661777286576641
n493,n494,7.649889907521253e-05
n494,n493,7.649889907521253e-05
n494,n495,2.6648269812828597e-06
n495,n494,2.6648269812828597e-06
n495,n496,0.00016141106346276548
n496,n495,0.00016141106346276548
n496,n497,0.0648823688408621
n497,n496,0.0648823688408621
n497,n498,0.0003431404703601619
n498,n497,0.0003431404703601619
n498,n499,0.0005753656148964807
n499,n498,0.0005753656148964807
n499,n500,0.08208547959370957
n500,n499,0.08208547959370957
n500,n501,0.0007871784502998776
n501,n500,0.0007871784502998776
n501,n502,0.000284669803568316
n502,n501,0.000284669803568316
n502,n503,0.0831295041371772
n503,n502,0.0831295041371772
n503,n504,3.2371509824436024e-05
n504,n503,3.2371509824436024e-05
n504,n505,1.882190761371894e-05
n505,n504,1.882190761371894e-05
n505,n506,4.590604978092849e-05
n506,n505,4.590604978092849e-05
n506,n507,0.13078641972461588
n507,n506,0.13078641972461588
n507,n508,0.0003210018780647091
n508,n507,0.0003210018780647091
n508,n509,0.00010319086599573146
n509,n508,0.00010319086599573146
n509,n510,0.00015856310766153227
n510,n509,0.00015856310766153227
n510,n511,0.000167251481942397
n511,n510,0.000167251481942397
n511,n512,0.00010516932851976003
n512,n511,0.00010516932851976003
n512,n513,0.14529467499564064
n513,n512,0.14529467499564064
n513,n514,4.181429161759045e-05
n514,n513,4.181429161759045e-05
n514,n515,0.00039592066801448294
n515,n514,0.00039592066801448294
n515,n516,0.12453760773669115
n516,n515,0.12453760773669115
n516,n517,5.125106552585491e-05
n517,n516,5.125106552585491e-05
n517,n518,6.0127363784085045e-05
n518,n517,6.0127363784085045e-05
n518,n519,0.1757792002232331
n519,n518,0.1757792002232331
n519,n520,7.070943022055955e-05
n520,n519,7.070943022055955e-05
n520,n521,1.0791812410044938e-05
n521,n520,1.0791812410044938e-05
n521,n522,8.707157870852342e-05
n522,n521,8.707157870852342e-05
n522,n523,2.5935553584973423e-05
n523,n522,2.5935553584973423e-05
n523,n524,5.5799807559622986e-05
n524,n523,5.5799807559622986e-05
n524,n525,0.15683785883986276
n525,n524,0.15683785883986276
n525,n526,0.0002782817686891891
n526,n525,0.0002782817686891891
n526,n527,0.15554872608984685
n527,n526,0.15554872608984685
n527,n528,0.0003699425692941631
n528,n527,0.0003699425692941631
n528,n529,1.6988882272087843e-05
n529,n528,1.6988882272087843e-05
n529,n530,0.1756677065038668
n530,n529,0.1756677065038668
n530,n531,0.00010527898122875129
n531,n530,0.00010527898122875129
n531,n532,0.00029560530036910643
n532,n531,0.00029560530036910643
n532,n533,0.23982375088470276
n533,n532,0.23982375088470276
n533,n534,5.041913902211916e-05
n534,n533,5.041913902211916e-05
n534,n535,0.2634792714279196
n535,n534,0.2634792714279196
n535,n536,0.0007596392842943657
n536,n535,0.0007596392842943657
n536,n537,0.20064827512732272
n537,n536,0.20064827512732272
n537,n538,7.681989653020316e-05
n538,n537,7.681989653020316e-05
n538,n539,4.550954343584656e-05
n539,n538,4.550954343584656e-05
n539,n540,5.551345956990394e-05
n540,n539,5.551345956990394e-05
n540,n541,2.9099872357034995e-05
n541,n540,2.9099872357034995e-05
n541,n542,0.00013447288658315437
n542,n541,0.00013447288658315437
n542,n543,0.0490380384334134
n543,n542,0.0490380384334134
n543,n544,2.995618180302813e-05
n544,n543,2.995618180302813e-05
n544,n545,2.9964885868509248e-05
n545,n544,2.9964885868509248e-05
n545,n546,2.995220018629559e-05
n546,n545,2.995220018629559e-05
n546,n547,0.21953693637640243
n547,n546,0.21953693637640243
n547,n548,0.0004936177709101007
n548,n547,0.0004936177709101007
n548,n549,0.00042027325933753423
n549,n548,0.00042027325933753423
n549,n550,0.0017584120946398506
n550,n549,0.0017584120946398506
n550,n551,1.4422412740375293e-05
n551,n550,1.4422412740375293e-05
n551,n552,0.3236111977121407
n552,n551,0.3236111977121407
n552,n553,0.0002640859797943858
n553,n552,0.0002640859797943858
n553,n554,7.859372696141862e-05
n554,n553,7.859372696141862e-05
n554,n555,0.00011993826148030119
n555,n554,0.00011993826148030119
n555,n556,0.3349118405670855
n556,n555,0.3349118405670855
n556,n557,0.0008486988440400083
n557,n556,0.0008486988440400083
n557,n558,0.0007925228512660345
n558,n557,0.0007925228512660345
n558,n559,0.0007670576418663031
n559,n558,0.0007670576418663031
n559,n560,0.3793289427428938
n560,n559,0.3793289427428938
n560,n561,7.727016221326703e-05
n561,n560,7.727016221326703e-05
n561,n562,0.21135843477914776
n562,n561,0.21135843477914776
n562,n563,8.63773377027108e-05
n563,n562,8.63773377027108e-05
n563,n564,0.00037727406991906634
n564,n563,0.00037727406991906634
n564,n565,0.0004143511487087038
n565,n564,0.0004143511487087038
n565,n566,0.0011660955896958495
n566,n565,0.0011660955896958495
n566,n567,0.00040338080131344757
n567,n566,0.00040338080131344757
n567,n568,0.18527082589496952
n568,n567,0.18527082589496952
n568,n569,7.184472955495304e-05
n569,n568,7.184472955495304e-05
n569,n570,0.0008926114901009579
n570,n569,0.0008926114901009579
n570,n571,0.00017724269494284552
n571,n570,0.00017724269494284552
n571,n572,0.00014070718399967463
n572,n571,0.00014070718399967463
n572,n573,0.000362720550102504
n573,n572,0.000362720550102504
n573,n574,0.00032318615062849014
n574,n573,0.00032318615062849014
n574,n575,0.001107442779682333
n575,n574,0.001107442779682333
n575,n576,0.3808505737915611
n576,n575,0.3808505737915611
n576,n577,6.261708017928675e-05
n577,n576,6.261708017928675e-05
n577,n578,6.224804243871729e-05
n578,n577,6.224804243871729e-05
n578,n579,8.43729480298933e-05
n579,n578,8.43729480298933e-05
n579,n580,0.00026528379704439224
n580,n579,0.00026528379704439224
n580,n581,0.26549833594846206
n581,n580,0.26549833594846206
n581,n582,4.1866806237271296e-05
n582,n581,4.1866806237271296e-05
n582,n583,2.8758451095032796e-05
n583,n582,2.8758451095032796e-05
n583,n584,2.4355463648743998e-05
n584,n583,2.4355463648743998e-05
n584,n585,9.166223388423245e-05
n585,n584,9.166223388423245e-05
n585,n586,7.902025131146104e-06
n586,n585,7.902025131146104e-06
n586,n587,5.348473263595351e-05
n587,n586,5.348473263595351e-05
n587,n588,0.13558047067233195
n588,n587,0.13558047067233195
n588,n589,6.128123418421245e-05
n589,n588,6.128123418421245e-05
n589,n590,0.21406212517044357
n590,n589,0.21406212517044357
n590,n591,0.00017890896956533338
n591,n590,0.00017890896956533338
n591,n592,0.0006417503323792312
n592,n591,0.0006417503323792312
n592,n593,0.2578356112379814
n593,n592,0.2578356112379814
n593,n594,6.705169748492422e-05
n594,n593,6.705169748492422e-05
n594,n595,0.0002084937753366394
n595,n594,0.0002084937753366394
n595,n596,3.418538676524426e-05
n596,n595,3.418538676524426e-05
n596,n597,0.35535046328603415
n597,n596,0.35535046328603415
n597,n598,9.693083343287546e-05
n598,n597,9.693083343287546e-05
n598,n599,4.7242222392582105e-05
n599,n598,4.7242222392582105e-05
n599,n600,2.4366938398625244e-05
n600,n599,2.4366938398625244e-05
n600,n601,0.07401690898283969
n601,n600,0.07401690898283969
n601,n602,0.0003402794547484627
n602,n601,0.0003402794547484627
n602,n603,0.408788736802694
n603,n602,0.408788736802694
n603,n604,5.394120545951078e-05
n604,n603,5.394120545951078e-05
n604,n605,4.499207662692101e-05
n605,n604,4.499207662692101e-05
n605,n606,0.288733088404396
n606,n605,0.288733088404396
n606,n607,1.7988530670423746e-05
n607,n606,1.7988530670423746e-05
n607,n608,9.844557142671229e-05
n608,n607,9.844557142671229e-05
n608,n609,6.360210444784212e-05
n609,n608,6.360210444784212e-05
n609,n610,0.0004421704135932003
n610,n609,0.0004421704135932003
n610,n611,0.00048522592620162266
n611,n610,0.00048522592620162266
n611,n612,0.0001360599190934647
n612,n611,0.0001360599190934647
n612,n613,0.0004014347601128551
n613,n612,0.0004014347601128551
n613,n614,0.00037225814884669353
n614,n613,0.00037225814884669353
n614,n615,0.00023651928773018322
n615,n614,0.00023651928773018322
n615,n616,0.000188297152076423
n616,n615,0.000188297152076423
n616,n617,0.3653668142345523
n617,n616,0.3653668142345523
n617,n618,0.00048519022722941723
n618,n617,0.00048519022722941723
n618,n619,0.0004885400600681643
n619,n618,0.0004885400600681643
n619,n620,0.0004560167554548787
n620,n619,0.0004560167554548787
n620,n621,0.0005083112167146022
n621,n620,0.0005083112167146022
n621,n622,0.0004005235106672343
n622,n621,0.0004005235106672343
n622,n623,0.3231516183817182
n623,n622,0.3231516183817182
n623,n624,0.0003026946949796672
n624,n623,0.0003026946949796672
n624,n625,0.24793430498276794
n625,n624,0.24793430498276794
n625,n626,0.00020540155096116734
n626,n625,0.00020540155096116734
n626,n627,0.00023861951659360356
n627,n626,0.00023861951659360356
n627,n628,0.0004938776715393265
n628,n627,0.0004938776715393265
n628,n629,0.00018209159333600267
n629,n628,0.00018209159333600267
n629,n630,0.00012110492339271105
n630,n629,0.00012110492339271105
n630,n631,7.686343957773105e-05
n631,n630,7.686343957773105e-05
n631,n632,7.672729612601318e-05
n632,n631,7.672729612601318e-05
n632,n633,2.5661292864854184e-05
n633,n632,2.5661292864854184e-05
n633,n634,0.09169661228870032
n634,n633,0.09169661228870032
n634,n635,4.424983750143197e-05
n635,n634,4.424983750143197e-05
n635,n636,4.3110884190062135e-05
n636,n635,4.3110884190062135e-05
n636,n637,2.990840789740209e-05
n637,n636,2.990840789740209e-05
n637,n638,0.018966453643422795
n638,n637,0.018966453643422795
n638,n639,0.0003517522939353923
n639,n638,0.0003517522939353923
n639,n640,0.17348581160420853
n640,n639,0.17348581160420853
n640,n641,0.001028319657123244
n641,n640,0.001028319657123244
n641,n642,0.00014313008981682267
n642,n641,0.00014313008981682267
n642,n643,0.15319639176555475
n643,n642,0.15319639176555475
n643,n644,0.0006834415783829892
n644,n643,0.0006834415783829892
n644,n645,0.0005232634633174921
n645,n644,0.0005232634633174921
n645,n646,0.2749380759555873
n646,n645,0.2749380759555873
n646,n647,0.000812556111730391
n647,n646,0.000812556111730391
n647,n648,0.1841853777749826
n648,n647,0.1841853777749826
n648,n649,0.00021135005730387143
n649,n648,0.00021135005730387143
n649,n650,0.00011202447187971688
n650,n649,0.00011202447187971688
n650,n651,0.0003605191856699919
n651,n650,0.0003605191856699919
n651,n652,0.0008519007259502881
n652,n651,0.0008519007259502881
n652,n653,0.0003972576276752108
n653,n652,0.0003972576276752108
n653,n654,0.0005466916471505885
n654,n653,0.0005466916471505885
n654,n655,0.0006532529189799338
n655,n654,0.0006532529189799338
n655,n656,0.00014134518940827834
n656,n655,0.00014134518940827834
n656,n657,7.524974232950983e-05
n657,n656,7.524974232950983e-05
n657,n658,0.2660690576837687
n658,n657,0.2660690576837687
n658,n659,0.0004527737630478349
n659,n658,0.0004527737630478349
n659,n660,0.0002599584185614113
n660,n659,0.0002599584185614113
n660,n661,0.000238654056097399
n661,n660,0.000238654056097399
n661,n662,4.1121870420070386e-05
n662,n661,4.1121870420070386e-05
n662,n663,0.3698195452842396
n663,n662,0.3698195452842396
n663,n664,0.0012171635779012415
n664,n663,0.0012171635779012415
n664,n665,0.0008587315225515266
n665,n664,0.0008587315225515266
n665,n666,0.000421641082966342
n666,n665,0.000421641082966342
n666,n667,0.0002939456186234449
n667,n666,0.0002939456186234449
n667,n668,0.0009681447118900484
n668,n667,0.0009681447118900484
n668,n669,0.0006537141605262666
n669,n668,0.0006537141605262666
n669,n670,0.0003216908849551747
n670,n669,0.0003216908849551747
n670,n671,0.0002958171040453788
n671,n670,0.0002958171040453788
n671,n672,0.20278404222969293
n672,n671,0.20278404222969293
n672,n673,7.97953423854788e-05
n673,n672,7.97953423854788e-05
n673,n674,7.385070680085496e-05
n674,n673,7.385070680085496e-05
n674,n675,0.2014969922549923
n675,n674,0.2014969922549923
n675,n676,0.00018562794555700984
n676,n675,0.00018562794555700984
n676,n677,3.042623000493254e-05
n677,n676,3.042623000493254e-05
n677,n678,0.10874861978829994
n678,n677,0.10874861978829994
n678,n679,0.0005244556276803859
n679,n678,0.0005244556276803859
n679,n680,0.13410503158745934
n680,n679,0.13410503158745934
n680,n681,0.00036811836836871125
n681,n680,0.00036811836836871125
n681,n682,0.10084638117101023
n682,n681,0.10084638117101023
n682,n683,0.0014146129951691222
n683,n682,0.0014146129951691222
n683,n684,0.0006027230658165704
n684,n683,0.0006027230658165704
n684,n685,0.00026561812360248905
n685,n684,0.00026561812360248905
n685,n686,0.07627261906649153
n686,n685,0.07627261906649153
n686,n687,0.0001362466735085399
n687,n686,0.0001362466735085399
n687,n688,5.502617290667569e-05
n688,n687,5.502617290667569e-05
n688,n689,0.00024629861908818056
n689,n688,0.00024629861908818056
n689,n690,0.0002193353806458558
n690,n689,0.0002193353806458558
n690,n691,0.0002668973903776114
n691,n690,0.0002668973903776114
n691,n692,2.0587950512887597e-05
n692,n691,2.0587950512887597e-05
n692,n693,0.0001639889593195647
n693,n692,0.0001639889593195647
